"search-number","evaluation","number-of-bots*","charging-area-radius*","minimum-energy*","energy-decrement*","number-of-boxes*","target-area-radius*","unloaded-step-length*","loaded-step-length*","vision-range*","vision-angle*","grab-range*","max-wiggle-angle*","show-energy?*","maximum-charging-distance*","minimum-charging-energy*","transfer-energy-amount*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"1","800","35","19","355","0.04","11","10","0.29","0.1","9.6","24","3.5","15","true","1","20","150","705.9876382395753","10","671.6598271448478","800.0157956948851"
"1","810","74","17","40","0.02","45","19","0.18","0.17","6.300000000000001","29","5.2","36","true","2","390","15","792.8251377201805","10","671.6598271448478","800.0157956948851"
"1","820","26","6","265","0.6","51","3","0.3","0.09","9","48","1","32","true","3","340","470","739.3906416475231","10","671.6598271448478","800.0157956948851"
"1","830","79","8","150","0.88","87","7","0.07","0.01","8.2","38","6.2","14","true","4","140","145","788.2422123342126","10","671.6598271448478","800.0157956948851"
"1","840","25","4","290","0.36","13","3","0.01","0.14","7.2","25","6.4","13","false","5","180","415","755.2731481212586","10","671.6598271448478","800.0157956948851"
"1","850","68","10","485","0.38","58","10","0.8200000000000001","0.16","1.5","56","0.7000000000000001","22","false","4","150","450","744.3254067285645","10","671.6598271448478","800.0157956948851"
"1","860","25","0","240","0.92","44","7","0.11","0.17","1","49","5.9","19","false","3","400","215","708.1895209094936","10","671.6598271448478","800.0157956948851"
"1","870","18","20","240","0.04","80","11","0.34","0.14","7.2","48","2.1","3","false","3","240","10","771.4698723244658","10","671.6598271448478","800.0157956948851"
"1","880","35","19","355","0.04","11","2","0.04","0.15","4.4","38","3.8000000000000003","2","true","4","220","275","708.3419663754073","10","671.6598271448478","800.0157956948851"
"1","890","35","19","340","0.04","11","2","0.04","0.15","5.5","41","3.8000000000000003","1","true","4","220","275","813.8661594876244","10","671.6598271448478","800.0157956948851"
"1","900","65","10","245","0.43","33","7","0.8300000000000001","0.18","5.4","30","5.2","34","true","4","70","130","765.5062544940884","10","671.6598271448478","800.0157956948851"
"1","910","13","10","350","0.84","71","2","0.64","0","8.100000000000001","20","1.3","41","true","2","180","445","803.1924491865564","10","671.6598271448478","800.0157956948851"
"1","920","74","11","35","0.72","90","16","0.44","0.12","2.7","22","6.2","9","false","1","360","170","764.1285290285197","10","671.6598271448478","800.0157956948851"
"1","930","25","0","395","0.92","44","7","0.52","0.17","1","49","5.9","19","false","3","400","240","759.4526505303977","10","671.6598271448478","800.0157956948851"
"1","940","74","16","40","0.02","45","17","0.18","0.03","6.300000000000001","29","5.5","35","true","3","340","470","719.4350283915419","10","671.6598271448478","800.0157956948851"
"1","950","79","11","150","0.04","19","4","0.07","0.17","8","25","0.1","13","false","5","160","415","828.6419069580506","10","671.6598271448478","800.0157956948851"
"1","960","69","19","225","0.47000000000000003","68","16","0.33","0.03","9.700000000000001","17","0.6000000000000001","12","false","3","40","75","820.4577720375064","10","671.6598271448478","800.0157956948851"
"1","970","74","17","355","0.02","44","17","0.18","0.17","6.300000000000001","29","5.2","35","true","3","340","470","843.5077391993718","10","671.6598271448478","800.0157956948851"
"1","980","60","17","260","0.6900000000000001","46","19","0.23","0.05","7.5","53","4.9","45","true","3","140","150","719.8521268766345","10","671.6598271448478","800.0157956948851"
"1","990","27","12","45","0.42","19","10","0.6","0.16","3.1","58","2.9000000000000004","42","false","4","340","335","735.2742366294901","10","671.6598271448478","800.0157956948851"
"1","1000","70","19","405","0.47000000000000003","87","16","0.33","0.03","9.700000000000001","0","0.6000000000000001","12","false","3","200","275","781.3251690233689","10","671.6598271448478","800.0157956948851"
"1","1010","35","19","355","0.04","11","2","0.04","0.15","4.300000000000001","38","3.8000000000000003","2","true","4","220","180","685.6178214934658","10","671.6598271448478","800.0157956948851"
"1","1020","5","0","425","0.76","65","12","0.37","0.18","3.1","26","0.30000000000000004","10","false","4","200","215","758.4296686552916","10","671.6598271448478","800.0157956948851"
"1","1030","27","12","45","0.42","19","6","0.63","0","3.1","26","2.5","41","true","2","120","370","809.8502077972962","10","671.6598271448478","800.0157956948851"
"1","1040","76","4","300","0.43","37","7","0.8300000000000001","0","5.2","31","5.2","34","true","4","80","105","747.9174975527751","10","671.6598271448478","800.0157956948851"
"1","1050","18","0","235","0.07","80","11","0.22","0.15","1.8","33","6.300000000000001","33","true","3","290","130","773.3100850700661","10","671.6598271448478","800.0157956948851"
"1","1060","76","6","330","0.8200000000000001","81","3","0.39","0.08","8.100000000000001","46","1.6","9","false","2","50","150","784.5805089745462","10","671.6598271448478","800.0157956948851"
"1","1070","35","19","355","0.04","11","15","0.29","0.1","5.1000000000000005","24","3.5","15","true","1","250","135","668.1688490215512","10","668.1688490215512","757.0471110209235"
"1","1080","38","17","260","0.66","47","18","0.26","0.03","5.2","26","2.5","41","true","2","120","445","706.1894780344228","10","668.1688490215512","757.0471110209235"
"1","1090","8","0","425","0.76","65","19","0.37","0.15","5.4","30","5.2","34","true","4","370","110","854.8588146664545","10","668.1688490215512","757.0471110209235"
"1","1100","65","10","180","0.9500000000000001","80","12","0.11","0.14","7.2","48","4.2","3","true","3","70","270","739.9417208672567","10","668.1688490215512","757.0471110209235"
"1","1110","18","20","235","0.04","58","17","0.67","0.18","6.1000000000000005","28","1.8","11","true","4","160","180","728.2927190091852","10","668.1688490215512","757.0471110209235"
"1","1120","60","17","260","0.6900000000000001","46","12","0.23","0.05","7.5","53","4.9","45","true","3","20","150","830.1523358645203","10","668.1688490215512","757.0471110209235"
"1","1130","35","19","355","0.04","11","10","0.29","0.1","9.6","24","3.2","15","true","1","140","185","814.1076970166027","10","668.1688490215512","757.0471110209235"
"1","1140","18","13","190","0.67","99","19","0.46","0.12","2.7","22","6.2","9","false","1","300","245","725.958946497286","10","668.1688490215512","757.0471110209235"
"1","1150","79","11","35","0.71","90","16","0.44","0.07","6.4","51","1","20","false","2","200","140","710.6398473299636","10","668.1688490215512","757.0471110209235"
"1","1160","76","6","330","0.8200000000000001","44","7","0.04","0.17","1","49","5.9","18","false","3","400","215","714.4904604482633","10","668.1688490215512","757.0471110209235"
"1","1170","25","0","240","0.92","84","3","0.32","0.08","8.100000000000001","46","1.6","9","false","2","240","200","801.179723957915","10","668.1688490215512","757.0471110209235"
"1","1180","25","0","240","0.92","81","7","0.56","0.17","1","49","3.8000000000000003","1","true","4","220","275","718.0878755545966","10","668.1688490215512","757.0471110209235"
"1","1190","5","0","425","0.76","87","16","0.32","0.03","8.2","30","0.6000000000000001","12","false","2","40","20","792.7121588882947","10","668.1688490215512","757.0471110209235"
"1","1200","38","19","45","0.42","19","5","0.11","0.17","1","49","5.9","19","false","3","400","215","737.9488051340443","10","668.1688490215512","757.0471110209235"
"1","1210","25","0","240","0.92","44","8","0.63","0.19","2.8","26","0.30000000000000004","10","false","4","200","240","735.4425942186638","10","668.1688490215512","757.0471110209235"
"1","1220","48","19","350","0.04","22","2","0.04","0.15","4.4","41","3.8000000000000003","0","true","4","90","500","730.2808188847498","10","668.1688490215512","757.0471110209235"
"1","1230","94","11","105","0.6","76","4","0.17","0.02","6.7","33","2.9000000000000004","8","false","3","110","250","755.6312296052691","10","668.1688490215512","757.0471110209235"
"1","1240","40","11","100","0.6","2","4","0.17","0.02","2.3","20","0","22","false","4","150","450","796.3151844458073","10","668.1688490215512","757.0471110209235"
"1","1250","68","10","485","0.25","58","10","0.68","0.16","1.5","59","2.2","0","false","2","110","250","798.599735393309","10","668.1688490215512","757.0471110209235"
"1","1260","76","11","105","0.6","2","4","0.17","0.02","2.3","33","2.9000000000000004","0","false","1","110","250","663.0369040779872","10","663.0369040779872","749.1955226976668"
"1","1270","81","4","300","0.43","82","7","0.8300000000000001","0","2.8","31","5.2","34","true","4","70","315","763.2934260492011","10","663.0369040779872","749.1955226976668"
"1","1280","60","17","50","0.6900000000000001","46","19","0.23","0.05","7.5","53","4.9","45","true","3","140","150","705.5076431084296","10","663.0369040779872","749.1955226976668"
"1","1290","37","17","260","0.6900000000000001","46","19","0.23","0.05","7.5","53","4.9","45","true","3","140","150","844.1436983868804","10","663.0369040779872","749.1955226976668"
"1","1300","5","0","425","0.76","65","3","0.3","0.09","9","48","1","43","true","2","340","470","742.9604564870607","10","663.0369040779872","749.1955226976668"
"1","1310","26","6","265","0.64","75","12","0.37","0.02","4.7","26","2.5","41","true","2","120","445","771.5752160073557","10","663.0369040779872","749.1955226976668"
"1","1320","91","17","35","0.29","79","3","0.76","0","7.1000000000000005","30","5.5","35","true","3","340","470","815.2081359352969","10","663.0369040779872","749.1955226976668"
"1","1330","74","16","40","0.02","45","17","0.18","0.03","6.300000000000001","50","2.9000000000000004","18","false","5","290","110","744.6801297879836","10","663.0369040779872","749.1955226976668"
"1","1340","40","11","105","0.61","79","11","0.19","0.05","3.7","6","6.4","8","false","3","240","130","699.5831067257087","10","663.0369040779872","749.1955226976668"
"1","1350","27","12","45","0.42","19","10","0.35000000000000003","0.16","3.1","58","3.4000000000000004","42","false","4","340","335","770.3725696630621","10","663.0369040779872","749.1955226976668"
"1","1360","74","19","40","0.02","45","17","0.18","0.03","6.300000000000001","29","5.4","35","true","3","340","470","798.4502018639283","10","663.0369040779872","749.1955226976668"
"1","1370","74","16","55","0.26","45","17","0.18","0.03","6.300000000000001","29","0.8","35","true","3","340","250","712.9824204536966","10","663.0369040779872","749.1955226976668"
"1","1380","60","17","260","0.6900000000000001","46","19","0.23","0","7.5","53","4.800000000000001","10","true","3","150","150","746.9749763535435","10","663.0369040779872","749.1955226976668"
"1","1390","65","10","245","0.52","33","7","0.76","0.18","2.7","1","5.2","34","true","4","70","155","753.0984599014818","10","663.0369040779872","749.1955226976668"
"1","1400","76","4","300","0.43","37","7","0.8300000000000001","0","5.4","31","5.2","38","true","4","70","110","714.2669445633264","10","663.0369040779872","749.1955226976668"
"1","1410","5","0","425","0.76","65","12","0.37","0.03","3.1","26","0.6000000000000001","41","true","2","120","445","739.5689505519925","10","663.0369040779872","749.1955226976668"
"1","1420","76","6","330","0.8200000000000001","81","3","0.39","0.08","8.100000000000001","17","1.6","10","false","2","250","135","704.706366314497","10","663.0369040779872","749.1955226976668"
"1","1430","18","20","240","0.04","80","13","0.11","0.14","5.9","49","2.2","3","true","3","240","270","805.2344042609062","10","663.0369040779872","749.1955226976668"
"1","1440","25","0","240","0.92","80","7","0.8200000000000001","0.17","1","49","3.8000000000000003","41","true","4","220","275","759.9257192386132","10","663.0369040779872","749.1955226976668"
"1","1450","40","11","105","0.61","79","11","0.19","0.03","3.7","25","6.300000000000001","8","false","4","240","130","694.4835318808366","10","663.0369040779872","749.1955226976668"
"1","1460","39","17","35","0.29","87","3","0.79","0","1.3","15","2.9000000000000004","18","false","4","20","335","722.6361963310759","10","663.0369040779872","749.1955226976668"
"1","1470","5","0","425","0.75","87","16","0.32","0.03","9.700000000000001","30","0.6000000000000001","12","false","2","40","75","713.389727555293","10","663.0369040779872","749.1955226976668"
"1","1480","18","20","240","0.04","80","19","0.11","0.14","7.2","55","4.2","3","true","3","240","285","834.6263369024861","10","663.0369040779872","749.1955226976668"
"1","1490","25","0","235","0.67","44","8","0.63","0.19","2.8","26","0.30000000000000004","26","true","2","360","470","781.5023732592247","10","663.0369040779872","749.1955226976668"
"1","1500","5","0","425","0.76","65","3","0.3","0.09","5.9","48","1","10","false","4","200","240","770.9636240663256","10","663.0369040779872","749.1955226976668"
"1","1510","39","17","35","0.29","87","3","0.79","0","9.700000000000001","30","0.6000000000000001","12","false","2","40","75","816.4461596195058","10","663.0369040779872","749.1955226976668"
"1","1520","5","0","425","0.75","87","16","0.32","0.03","1.3","15","2.9000000000000004","18","false","4","10","350","705.1080621043977","10","663.0369040779872","749.1955226976668"
"1","1530","48","19","350","0.11","22","3","0.04","0.08","4.4","41","3.8000000000000003","0","true","4","60","145","743.7397142640602","10","663.0369040779872","749.1955226976668"
"1","1540","80","11","0","0.88","90","16","0.44","0.07","6.5","51","1","20","false","2","200","475","717.6018997551325","10","663.0369040779872","749.1955226976668"
"1","1550","65","10","245","0.52","33","6","0.76","0.18","2.7","1","5.2","34","false","5","290","110","740.5494119219592","10","663.0369040779872","749.1955226976668"
"1","1560","74","4","40","0.02","51","17","0.18","0.17","6.300000000000001","50","1.8","15","false","4","70","155","765.3887736372524","10","663.0369040779872","749.1955226976668"
"1","1570","35","20","355","0.04","11","17","0.29","0.1","5.1000000000000005","24","3.5","18","false","3","400","215","756.6461157917273","10","663.0369040779872","749.1955226976668"
"1","1580","76","1","330","0.8200000000000001","44","6","0.04","0.17","1","49","5.7","15","true","1","250","135","760.7598702870058","10","663.0369040779872","749.1955226976668"
"1","1590","25","4","290","0.36","13","3","0.01","0.14","7.2","25","6.4","12","true","4","230","165","757.3249326039358","10","663.0369040779872","749.1955226976668"
"1","1600","35","19","355","0.04","58","2","0.04","0.16","4.300000000000001","38","3.8000000000000003","38","false","5","180","415","686.2358978836446","10","663.0369040779872","749.1955226976668"
"1","1610","76","4","300","0.43","79","11","0.19","0.03","3.7","25","5.1000000000000005","8","false","4","270","145","723.427233631402","10","663.0369040779872","749.1955226976668"
"1","1620","40","11","105","0.61","37","6","0.8200000000000001","0","5.4","16","5.2","38","true","4","70","110","725.9446866572935","10","663.0369040779872","749.1955226976668"
"1","1630","76","4","300","0.43","37","7","0.8300000000000001","0","5.4","16","5.2","15","true","1","220","60","718.1189907982425","10","663.0369040779872","749.1955226976668"
"1","1640","35","19","355","0.04","10","15","0.29","0.1","5.1000000000000005","24","3.5","38","true","4","70","110","756.4537600948595","10","663.0369040779872","749.1955226976668"
"1","1650","38","17","260","0.61","2","4","0.17","0.02","6.7","33","3.4000000000000004","0","false","1","110","250","753.9383728193486","10","663.0369040779872","749.1955226976668"
"1","1660","94","11","105","0.6900000000000001","82","18","0.26","0.03","5.2","26","2.4000000000000004","41","true","2","120","445","844.3407183106432","10","663.0369040779872","749.1955226976668"
"1","1670","48","19","345","0.04","22","15","0.29","0.1","5.1000000000000005","24","3.5","14","true","1","250","135","785.8839206000035","10","663.0369040779872","749.1955226976668"
"1","1680","35","19","340","0.04","6","2","0.04","0.15","4.4","38","3.9000000000000004","0","true","4","60","500","818.5053108526461","10","663.0369040779872","749.1955226976668"
"1","1690","18","0","235","0.07","80","13","0.22","0.15","1.8","20","1","43","true","2","340","470","703.4885076636848","10","663.0369040779872","749.1955226976668"
"1","1700","8","2","430","0.76","65","3","0.3","0.09","9","16","6.300000000000001","33","true","3","290","130","687.3208335430243","10","663.0369040779872","749.1955226976668"
"1","1710","35","19","355","0.04","11","2","0.29","0.1","5.1000000000000005","24","2.8000000000000003","5","true","1","250","135","708.145251655852","10","663.0369040779872","749.1955226976668"
"1","1720","62","19","440","0.04","54","15","0.04","0.15","4.300000000000001","38","3.8000000000000003","38","true","5","220","180","794.0346210055108","10","663.0369040779872","749.1955226976668"
